post_id,topic,topic_label,language,language_name,text
ai_mass_surveillance_007,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"学校扫描学生面部出勤情况，在孩子们同意之前将生物识别跟踪标准化。"
ai_mass_surveillance_008,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"When chat apps offer 'AI safety scanning' of private messages, assume content is classified at scale."
ai_mass_surveillance_008,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Cuando las aplicaciones de chat ofrecen un 'escaneo de seguridad mediante IA' de mensajes privados, se asume que el contenido está clasificado a escala."
ai_mass_surveillance_008,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"عندما تقدم تطبيقات الدردشة ""فحصًا آمنًا مدعومًا بالذكاء الاصطناعي"" للرسائل الخاصة، فافترض أن المحتوى مصنف على نطاق واسع."
ai_mass_surveillance_008,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"当聊天应用程序提供私人消息的“人工智能安全扫描”时，假设内容已大规模分类。"
ai_mass_surveillance_009,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Drone swarms with onboard person re-identification turn neighborhoods into open-air panopticons."
ai_mass_surveillance_009,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los enjambres de drones con reidentificación de personas a bordo convierten a los vecindarios en panópticos al aire libre."
ai_mass_surveillance_009,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"أسراب الطائرات بدون طيار مع إمكانية إعادة تحديد هوية الأشخاص على متنها تحول الأحياء إلى لوحات بانوبتيكونية في الهواء الطلق."
ai_mass_surveillance_009,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"具有机载人员重新识别功能的无人机群将社区变成了露天圆形监狱。"
ai_mass_surveillance_010,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Credit scorers experimenting with social media sentiment AI. Your jokes could price your loan."
ai_mass_surveillance_010,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Calificadores de crédito que experimentan con la IA del sentimiento de las redes sociales. Sus chistes podrían ponerle precio a su préstamo."
ai_mass_surveillance_010,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"يقوم المسجلون الائتمانيون بتجربة الذكاء الاصطناعي لمشاعر وسائل التواصل الاجتماعي. النكات الخاصة بك يمكن أن سعر القرض الخاص بك."
ai_mass_surveillance_010,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"信用评分员正在尝试社交媒体情绪人工智能。你的笑话可能会给你的贷款定价。"
ai_mass_surveillance_011,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Border AI that predicts 'intent' from microexpressions is prejudice automated and exported."
ai_mass_surveillance_011,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"La IA fronteriza que predice la ""intención"" a partir de microexpresiones automatiza y exporta los prejuicios."
ai_mass_surveillance_011,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"الذكاء الاصطناعي الحدودي الذي يتنبأ بـ ""النية"" من التعبيرات الدقيقة هو تحيز آلي ويتم تصديره."
ai_mass_surveillance_011,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"通过微表情预测“意图”的边境人工智能是偏见的自动化和输出。"
ai_mass_surveillance_012,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Employers monitoring keystroke dynamics and webcam attention scores. Productivity theater meets dystopia."
ai_mass_surveillance_012,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los empleadores monitorean la dinámica de pulsaciones de teclas y los puntajes de atención de la cámara web. El teatro de productividad se encuentra con la distopía."
ai_mass_surveillance_012,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"يقوم أصحاب العمل بمراقبة ديناميكيات ضغطات المفاتيح ونتائج انتباه كاميرا الويب. مسرح الإنتاجية يلتقي بالديستوبيا."
ai_mass_surveillance_012,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"雇主监控击键动态和网络摄像头注意力得分。生产力剧场与反乌托邦相遇。"
ai_mass_surveillance_013,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Public CCTV upgraded with AI search: find everyone who wore a red jacket near the plaza. Chilling effect incoming."
ai_mass_surveillance_013,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"CCTV público actualizado con búsqueda por IA: encuentre a todos los que llevaban una chaqueta roja cerca de la plaza. Se acerca el efecto escalofriante."
ai_mass_surveillance_013,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تمت ترقية الدوائر التلفزيونية المغلقة العامة باستخدام بحث الذكاء الاصطناعي: ابحث عن كل من يرتدي سترة حمراء بالقرب من الساحة. تأثير التبريد وارد."
ai_mass_surveillance_013,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"公共闭路电视升级AI搜索：找到广场附近所有穿红夹克的人。寒意袭来。"
ai_mass_surveillance_014,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Voice assistants always listening for a wake word still buffer audio. That buffer is a surveillance surface."
ai_mass_surveillance_014,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los asistentes de voz que siempre escuchan una palabra de activación aún almacenan el audio. Ese amortiguador es una superficie de vigilancia."
ai_mass_surveillance_014,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"يستمع المساعدون الصوتيون دائمًا إلى كلمة التنبيه ولا يزالون يقومون بتخزين الصوت. هذا المخزن المؤقت هو سطح المراقبة."
ai_mass_surveillance_014,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"始终监听唤醒词的语音助手仍然会缓冲音频。该缓冲区是一个监视表面。"
ai_mass_surveillance_015,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Municipalities claim anonymized heatmaps while vendors keep re-identification keys. Trust, but verify — then don't trust."
ai_mass_surveillance_015,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los municipios reclaman mapas de calor anónimos, mientras que los proveedores conservan claves de reidentificación. Confía, pero verifica; luego no confíes."
ai_mass_surveillance_015,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تطالب البلديات بخرائط حرارية مجهولة المصدر بينما يحتفظ البائعون بمفاتيح إعادة التعريف. ثق، ولكن تحقق، ثم لا تثق."
ai_mass_surveillance_015,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"市政当局声称拥有匿名热图，而供应商则保留重新识别密钥。信任，但要验证——然后就不要信任。"
ai_mass_surveillance_016,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"AI moderation tools used by police to scrape activist Discords. Community spaces aren't safe by default anymore."
ai_mass_surveillance_016,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Herramientas de moderación de IA utilizadas por la policía para eliminar a los activistas Discords. Los espacios comunitarios ya no son seguros por defecto."
ai_mass_surveillance_016,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"أدوات اعتدال الذكاء الاصطناعي التي تستخدمها الشرطة لإزالة الخلافات بين الناشطين. لم تعد المساحات المجتمعية آمنة بشكل افتراضي بعد الآن."
ai_mass_surveillance_016,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"警方使用人工智能审核工具来消除激进分子的不和谐。默认情况下，社区空间不再安全。"
ai_mass_surveillance_017,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Smart streetlights that track phones via MAC randomization defeat — until AI fingerprinting catches up."
ai_mass_surveillance_017,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Las farolas inteligentes que rastrean los teléfonos a través de la aleatorización MAC fracasan, hasta que las huellas dactilares de la IA se ponen al día."
ai_mass_surveillance_017,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"مصابيح الشوارع الذكية التي تتعقب الهواتف عبر هزيمة التوزيع العشوائي لـ MAC - حتى تلحق بصمات الذكاء الاصطناعي."
ai_mass_surveillance_017,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"通过 MAC 随机化追踪手机的智能路灯失败了——直到人工智能指纹识别赶上来。"
ai_mass_surveillance_018,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Insurance apps wanting continuous driving AI scores. Refuse and pay more. Coerced surveillance."
ai_mass_surveillance_018,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Aplicaciones de seguros que desean puntuaciones de IA de conducción continua. Rechaza y paga más. Vigilancia forzada."
ai_mass_surveillance_018,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تطبيقات التأمين تريد الحصول على نتائج الذكاء الاصطناعي بشكل مستمر. رفض ودفع المزيد. المراقبة القسرية"
ai_mass_surveillance_018,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"保险应用程序希望持续推动人工智能分数。拒绝并支付更多费用。强制监视。"
ai_mass_surveillance_019,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Mass scraping of social posts to build 'threat' graphs. Speech becomes evidence before any crime exists."
ai_mass_surveillance_019,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Eliminación masiva de publicaciones sociales para crear gráficos de ""amenazas"". El discurso se convierte en evidencia antes de que exista cualquier delito."
ai_mass_surveillance_019,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تجريف جماعي للمشاركات الاجتماعية لإنشاء رسوم بيانية ""للتهديد"". ويصبح الكلام دليلاً قبل وقوع أي جريمة."
ai_mass_surveillance_019,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"大规模抓取社交帖子以构建“威胁”图表。在任何犯罪发生之前，言语就成为证据。"
ai_mass_surveillance_020,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Hospitals piloting AI visitor face logs. Medical privacy shouldn't end at the lobby camera."
ai_mass_surveillance_020,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Hospitales que ponen a prueba registros de caras de visitantes con IA. La privacidad médica no debería terminar en la cámara del vestíbulo."
ai_mass_surveillance_020,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تقوم المستشفيات بتجريب سجلات وجوه الزائرين التي تعمل بتقنية الذكاء الاصطناعي. لا ينبغي أن تنتهي الخصوصية الطبية عند كاميرا الردهة."
ai_mass_surveillance_020,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"医院试点人工智能访客面部日志。医疗隐私不应仅止于大厅摄像头。"
ai_mass_surveillance_021,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Autonomous cameras that zoom on 'unusual loitering' encode poverty as suspicion."
ai_mass_surveillance_021,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Las cámaras autónomas que hacen zoom sobre la ""holgazanería inusual"" codifican la pobreza como sospecha."
ai_mass_surveillance_021,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"الكاميرات المستقلة التي تقوم بتكبير ""التسكع غير العادي"" ترمز إلى الفقر على أنه شك."
ai_mass_surveillance_021,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"自动摄像头放大“不寻常的游荡”，将贫困编码为怀疑。"
ai_mass_surveillance_022,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"National ID plus AI face match at every transit gate is a recipe for political control, not safety."
ai_mass_surveillance_022,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"La identificación nacional más la comparación facial de IA en cada puerta de tránsito es una receta para el control político, no para la seguridad."
ai_mass_surveillance_022,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"إن مطابقة الوجه باستخدام بطاقة الهوية الوطنية والذكاء الاصطناعي عند كل بوابة عبور هي وصفة للسيطرة السياسية، وليس السلامة."
ai_mass_surveillance_022,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"国民身份证加上每个过境口的人工智能面部识别是政治控制的良方，而不是安全的良方。"
ai_mass_surveillance_023,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Retailers using AI to score shoppers for theft risk by appearance. Discrimination with a dashboard."
ai_mass_surveillance_023,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los minoristas utilizan IA para calificar a los compradores por riesgo de robo según su apariencia. Discriminación con un tablero."
ai_mass_surveillance_023,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"يستخدم تجار التجزئة الذكاء الاصطناعي لتسجيل المتسوقين لمخاطر السرقة حسب المظهر. التمييز مع لوحة القيادة."
ai_mass_surveillance_023,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"零售商使用人工智能根据外观对购物者的盗窃风险进行评分。仪表板的歧视。"
ai_mass_surveillance_024,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Encrypted messaging is under pressure precisely because it blocks wholesale AI content surveillance."
ai_mass_surveillance_024,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"La mensajería cifrada está bajo presión precisamente porque bloquea la vigilancia generalizada del contenido de la IA."
ai_mass_surveillance_024,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تتعرض الرسائل المشفرة للضغط على وجه التحديد لأنها تمنع مراقبة محتوى الذكاء الاصطناعي بالجملة."
ai_mass_surveillance_024,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"加密消息传递正面临压力，因为它阻止了大规模的人工智能内容监控。"
ai_mass_surveillance_025,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"City dashboards promising 'safer streets' while quietly expanding always-on audio analytics. Read the procurement docs."
ai_mass_surveillance_025,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los paneles de control de la ciudad prometen ""calles más seguras"" y al mismo tiempo amplían silenciosamente el análisis de audio siempre activo. Lea los documentos de adquisiciones."
ai_mass_surveillance_025,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تعد لوحات معلومات المدينة بـ ""شوارع أكثر أمانًا"" مع توسيع التحليلات الصوتية التي تعمل دائمًا بهدوء. اقرأ مستندات المشتريات."
ai_mass_surveillance_025,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"城市仪表板承诺“更安全的街道”，同时悄然扩展始终在线的音频分析。阅读采购文档。"
ai_mass_surveillance_026,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Refugee camps monitored by AI perimeter systems. Vulnerable people get the densest surveillance first."
ai_mass_surveillance_026,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Campos de refugiados monitoreados por sistemas perimetrales de IA. Las personas vulnerables reciben primero la vigilancia más estricta."
ai_mass_surveillance_026,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"مخيمات اللاجئين التي تتم مراقبتها بواسطة أنظمة محيط الذكاء الاصطناعي. يحصل الأشخاص الضعفاء على المراقبة الأكثر كثافة أولاً."
ai_mass_surveillance_026,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"由人工智能周边系统监控的难民营。弱势群体首先受到最密集的监视。"
ai_mass_surveillance_027,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Your fitness tracker location trails sold into data brokers, then enriched with AI lifestyle profiles."
ai_mass_surveillance_027,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"La ubicación de su rastreador de actividad física se vende a intermediarios de datos y luego se enriquece con perfiles de estilo de vida de IA."
ai_mass_surveillance_027,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"يتم بيع مسارات موقع جهاز تعقب اللياقة البدنية الخاص بك إلى وسطاء البيانات، ثم يتم إثراؤها بملفات تعريف أسلوب الحياة المدعمة بالذكاء الاصطناعي."
ai_mass_surveillance_027,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"您的健身追踪器位置轨迹会被出售给数据经纪人，然后通过人工智能生活方式档案进行丰富。"
ai_mass_surveillance_028,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Police bodycams with live AI prompting officers — who audits the prompts when they escalate encounters?"
ai_mass_surveillance_028,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Cámaras corporales de la policía con IA en vivo que avisan a los agentes: ¿quién audita las indicaciones cuando intensifican los encuentros?"
ai_mass_surveillance_028,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"كاميرات الشرطة الشخصية المزودة بضباط توجيه مباشر من الذكاء الاصطناعي - من يراجع المطالبات عند تصعيد المواجهات؟"
ai_mass_surveillance_028,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"警察随身摄像头配有实时人工智能提示警官——当他们升级冲突时谁会审核提示？"
ai_mass_surveillance_029,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Social credit experiments don't need that name to arrive. Behavior scores from AI cameras are enough."
ai_mass_surveillance_029,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los experimentos de crédito social no necesitan ese nombre para llegar. Las puntuaciones de comportamiento de las cámaras de IA son suficientes."
ai_mass_surveillance_029,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"لا تحتاج تجارب الائتمان الاجتماعي إلى هذا الاسم للوصول. نتائج السلوك من كاميرات الذكاء الاصطناعي كافية."
ai_mass_surveillance_029,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"社会信用实验不需要这个名字。 AI 摄像头的行为评分就足够了。"
ai_mass_surveillance_030,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Airports expanding AI behavioral detection beyond security theater into permanent passenger dossiers."
ai_mass_surveillance_030,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los aeropuertos amplían la detección del comportamiento de la IA más allá del ámbito de seguridad a los expedientes permanentes de los pasajeros."
ai_mass_surveillance_030,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تقوم المطارات بتوسيع الكشف عن سلوكيات الذكاء الاصطناعي إلى ما هو أبعد من المسرح الأمني ​​إلى ملفات الركاب الدائمة."
ai_mass_surveillance_030,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"机场将人工智能行为检测从安检区扩展到永久乘客档案。"
ai_mass_surveillance_031,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Landlords installing AI hallway cams that alert on 'unauthorized guests'. Housing becomes a watchlist."
ai_mass_surveillance_031,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los propietarios instalan cámaras de pasillo con inteligencia artificial que alertan sobre ""invitados no autorizados"". La vivienda se convierte en una lista de vigilancia."
ai_mass_surveillance_031,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"يقوم الملاك بتثبيت كاميرات الذكاء الاصطناعي للممرات لتنبيه ""الضيوف غير المصرح لهم"". يصبح الإسكان قائمة مراقبة."
ai_mass_surveillance_031,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"房东在走廊安装人工智能摄像头，对“未经授权的客人”发出警报。住房成为一个观察名单。"
ai_mass_surveillance_032,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Open-source face datasets built without consent power commercial surveillance stacks worldwide."
ai_mass_surveillance_032,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los conjuntos de datos faciales de código abierto creados sin consentimiento alimentan las pilas de vigilancia comercial en todo el mundo."
ai_mass_surveillance_032,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"مجموعات بيانات الوجه مفتوحة المصدر التي تم إنشاؤها دون موافقة تعمل على تشغيل مجموعات المراقبة التجارية في جميع أنحاء العالم."
ai_mass_surveillance_032,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"未经同意而构建的开源人脸数据集为全球商业监控堆栈提供支持。"
ai_mass_surveillance_033,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"When every lamppost can run a person detector, freedom of assembly depends on who controls the model."
ai_mass_surveillance_033,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Cuando cada farola puede controlar un detector de personas, la libertad de montaje depende de quién controla el modelo."
ai_mass_surveillance_033,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"عندما يتمكن كل عمود إنارة من تشغيل جهاز كشف الأشخاص، فإن حرية التجميع تعتمد على من يتحكم في النموذج."
ai_mass_surveillance_033,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"当每个灯柱都可以运行人体探测器时，组装的自由度取决于谁控制模型。"
ai_mass_surveillance_034,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"AI tip lines that auto-prioritize anonymous reports will amplify harassment campaigns against minorities."
ai_mass_surveillance_034,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Las líneas de información de IA que priorizan automáticamente los informes anónimos amplificarán las campañas de acoso contra las minorías."
ai_mass_surveillance_034,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"ستعمل إرشادات الذكاء الاصطناعي التي تعطي الأولوية تلقائيًا للتقارير المجهولة على تضخيم حملات التحرش ضد الأقليات."
ai_mass_surveillance_034,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"自动优先处理匿名举报的人工智能举报热线将放大针对少数群体的骚扰活动。"
ai_mass_surveillance_035,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Car makers shipping cabin cameras with driver-attention AI. Your face becomes telematics."
ai_mass_surveillance_035,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los fabricantes de automóviles envían cámaras de cabina con inteligencia artificial para prestar atención al conductor. Tu rostro se vuelve telemático."
ai_mass_surveillance_035,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"يقوم صانعو السيارات بشحن كاميرات المقصورة مع الذكاء الاصطناعي الذي يلفت انتباه السائق. وجهك يصبح التليماتية."
ai_mass_surveillance_035,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"汽车制造商推出带有驾驶员注意力人工智能功能的车载摄像头。你的脸变成了远程信息处理。"
ai_mass_surveillance_036,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Public Wi-Fi captive portals harvesting device IDs for AI foot-traffic analytics. Free internet, costly privacy."
ai_mass_surveillance_036,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Portales cautivos de Wi-Fi públicos que recopilan ID de dispositivos para análisis de tráfico peatonal mediante IA. Internet gratis, privacidad costosa."
ai_mass_surveillance_036,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تقوم بوابات Wi-Fi العامة بجمع معرفات الأجهزة لتحليلات حركة المرور على الأقدام باستخدام الذكاء الاصطناعي. إنترنت مجاني وخصوصية مكلفة."
ai_mass_surveillance_036,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"公共 Wi-Fi 强制门户收集设备 ID 以进行 AI 客流量分析。免费的互联网，昂贵的隐私。"
ai_mass_surveillance_037,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Fusion centers correlating protest livestreams with face search. Journalism and activism both at risk."
ai_mass_surveillance_037,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Centros de fusión que correlacionan transmisiones en vivo de protestas con búsqueda de rostros. Tanto el periodismo como el activismo están en riesgo."
ai_mass_surveillance_037,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تربط مراكز الاندماج البث المباشر للاحتجاجات بالبحث عن الوجوه. الصحافة والنشاط كلاهما في خطر."
ai_mass_surveillance_037,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"融合中心将抗议直播与人脸搜索联系起来。新闻业和激进主义都面临风险。"
ai_mass_surveillance_038,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Child monitoring apps marketed to parents become government-accessible telemetry with one subpoena."
ai_mass_surveillance_038,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Las aplicaciones de seguimiento infantil comercializadas para los padres se convierten en telemetría accesible al gobierno con una citación."
ai_mass_surveillance_038,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تصبح تطبيقات مراقبة الأطفال التي يتم تسويقها للآباء بمثابة قياس عن بعد يمكن للحكومة الوصول إليه من خلال أمر استدعاء واحد."
ai_mass_surveillance_038,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"向家长销售的儿童监控应用程序成为政府只需一张传票即可访问的遥测技术。"
ai_mass_surveillance_039,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Stadiums scanning crowds with AI weapons detection — accuracy claims hide false positive rates on brown skin."
ai_mass_surveillance_039,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los estadios escanean multitudes con detección de armas de IA: las afirmaciones de precisión ocultan tasas de falsos positivos en pieles morenas."
ai_mass_surveillance_039,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تقوم الملاعب بمسح الحشود من خلال اكتشاف أسلحة الذكاء الاصطناعي، حيث تخفي ادعاءات الدقة معدلات إيجابية كاذبة على الجلد البني."
ai_mass_surveillance_039,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"体育场使用人工智能武器检测扫描人群——声称的准确性掩盖了棕色皮肤的误报率。"
ai_mass_surveillance_040,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Smart cities pitch efficiency; the architecture is continuous population instrumentation."
ai_mass_surveillance_040,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Las ciudades inteligentes presentan eficiencia; La arquitectura es instrumentación de población continua."
ai_mass_surveillance_040,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"المدن الذكية تروج للكفاءة؛ الهندسة المعمارية هي الأجهزة السكانية المستمرة."
ai_mass_surveillance_040,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"智慧城市提升效率；该架构是连续的人口仪器。"
ai_mass_surveillance_041,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Whistleblowers warned about bulk biometric databases years ago. Procurement just kept accelerating."
ai_mass_surveillance_041,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los denunciantes advirtieron hace años sobre las bases de datos biométricas masivas. Las adquisiciones siguieron acelerándose."
ai_mass_surveillance_041,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"حذر المبلغون عن المخالفات من قواعد البيانات البيومترية المجمعة منذ سنوات. استمرت عمليات الشراء في التسارع."
ai_mass_surveillance_041,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"举报人多年前就曾警告过有关大量生物识别数据库的问题。采购不断加速。"
ai_mass_surveillance_042,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"AI that predicts 'radicalization' from library checkouts and search history is McCarthyism with GPUs."
ai_mass_surveillance_042,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"La IA que predice la ""radicalización"" de las salidas en bibliotecas y el historial de búsqueda es el macartismo con las GPU."
ai_mass_surveillance_042,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"الذكاء الاصطناعي الذي يتنبأ بـ ""التطرف"" من خلال عمليات الخروج من المكتبات وسجل البحث هو مكارثية مع وحدات معالجة الرسومات."
ai_mass_surveillance_042,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"从图书馆借阅和搜索历史中预测“激进化”的人工智能是 GPU 的麦卡锡主义。"
ai_mass_surveillance_043,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Delivery robots mapping sidewalks with cameras normalize private fleets as mobile surveillance nodes."
